File,Variable,Description
DXXAG_C.htm,DXXGPFAT,DXXGPFAT - Gynoid percent fat
HSQ_C.htm,SEQN,SEQN - Respondent sequence number
HSQ_C.htm,HSD010,HSD010 - General health condition
HSQ_C.htm,HSQ470,HSQ470 - no. of days physical health was not good
HSQ_C.htm,HSQ480,HSQ480 - no. of days mental health was not good
HSQ_C.htm,HSQ490,HSQ490 - inactive days due to phys./mental hlth
HSQ_C.htm,HSQ500,HSQ500 - SP recent health - over past 4 weeks
HSQ_C.htm,HSQ510,HSQ510 - SP have stomach or intestinal illness?
HSQ_C.htm,HSQ520,"HSQ520 - SP have flu, pneumonia, ear infection?"
HSQ_C.htm,HSQ571,HSQ571 - SP donated blood in past 12 months?
HSQ_C.htm,HSQ580,HSQ580 - How long ago was last blood donation?
HSQ_C.htm,HSQ590,HSQ590 - Blood ever tested for HIV virus?
HSQ_C.htm,HSAQUEX,HSAQUEX - Source of Health Status Data
HUQ_C.htm,SEQN,SEQN - Respondent sequence number
HUQ_C.htm,HUQ010,HUQ010 - General health condition
HUQ_C.htm,HUQ020,HUQ020 - Health now compared with 1 year ago
HUQ_C.htm,HUQ030,HUQ030 - Routine place to go for healthcare
HUQ_C.htm,HUQ040,HUQ040 - Type place most often go for healthcare
HUQ_C.htm,HUQ050,HUQ050 - #Times receive healthcare over past year
HUQ_C.htm,HUQ060,HUQ060 - How long since last healthcare visit
HUQ_C.htm,HUQ071,HUQ071 - Overnight hospital patient in last year
HUQ_C.htm,HUD080,HUD080 - #Times overnite hospital patient/last yr
HUQ_C.htm,HUQ081,HUQ081 - CHECK ITEM
HUQ_C.htm,HUQ082,HUQ082 - In long term care facility last 12 month
HUQ_C.htm,HUQ084,HUQ084 - Total # of days in long term facility
HUQ_C.htm,HUQ086,HUQ086 - Non SP HH member in care fac overnight
HUQ_C.htm,HUQ088a,HUQ088a - Acute care facility
HUQ_C.htm,HUQ088b,HUQ088b - Long term care facility
HUQ_C.htm,HUQ088c,HUQ088c - Rehabilitation facility
HUQ_C.htm,HUQ089,HUQ089 - CHECK ITEM
HUQ_C.htm,HUQ090,HUQ090 - Seen mental health professional /past yr
KIQ_P_C.htm,SEQN,SEQN - Respondent sequence number
KIQ_P_C.htm,KIQ081,KIQ081 - Usually have trouble trying to urinate
KIQ_P_C.htm,KIQ101,KIQ101 - Bladder feels empty after urinating
KIQ_P_C.htm,KIQ106,KIQ106 - Diagnosed with prostate disease
KIQ_P_C.htm,KIQ121,KIQ121 - Diagnosed with enlarged prostate
KIQ_P_C.htm,KIQ141,KIQ141 - Enlargement was BPH
KIQ_P_C.htm,KIQ161,KIQ161 - Age at first BPH diagnosis
KIQ_P_C.htm,KIQ182,KIQ182 - Enlargement due to cancer
KIQ_P_C.htm,KIQ321,KIQ321 - Ever had a PSA test
KIQ_P_C.htm,KIQ341,KIQ341 - Ever had a rectal exam
KIQ_P_C.htm,KIQ361,KIQ361 - DRE to check for prostate cancer
KIQ_P_C.htm,KIQ381,KIQ381 - DRE to check for blood in stool
KIQ_P_C.htm,KIQ400,KIQ400 - Ability to maintain an erection
KIQ_U_C.htm,SEQN,SEQN - Respondent sequence number
KIQ_U_C.htm,KIQ022,KIQ022 - Ever told you had weak/failing kidneys
KIQ_U_C.htm,KIQ025,KIQ025 - Received dialysis in past 12 months
KIQ_U_C.htm,KIQ042,KIQ042 - Leak urine during physical activities
KIQ_U_C.htm,KIQ043,KIQ043 - How frequently does this occur
KIQ_U_C.htm,KIQ044,KIQ044 - Urinated before reaching the toilet
KIQ_U_C.htm,KIQ045,KIQ045 - Frequency with which this occurs
KIQ_U_C.htm,KIQ046,KIQ046 - Leak urine during nonphysical activities
KIQ_U_C.htm,KIQ047,KIQ047 - Leak urine during nonphysical activities
KIQ_U_C.htm,KIQ048,KIQ048 - CHECK ITEM
KIQ_U_C.htm,KIQ050,KIQ050 - How much did urine leakage bother you
KIQ_U_C.htm,KIQ052,KIQ052 - How much were daily activities affected
KIQ_U_C.htm,KIDUQUEX,KIDUQUEX - Flag for Source Questionnaire
L11_C.htm,SEQN,SEQN - Respondent sequence number
L11_C.htm,LBXCRP,LBXCRP - C-reactive protein(mg/dL)
L11_C.htm,LBXBAP,LBXBAP - Bone alkaline phosphotase (ug/L)
L11_C.htm,LBXPT21,LBXPT21 - Parathyroid Hormone(Elecys method) pg/mL
L13AM_C.htm,SEQN,SEQN - Respondent sequence number
L13AM_C.htm,WTSAF2YR,WTSAF2YR - 2Yr AM(3-11) & fasting (12+) weights
L13AM_C.htm,LBXTR,LBXTR - Triglyceride (mg/dL)
L13AM_C.htm,LBDTRSI,LBDTRSI - Triglyceride (mmol/L)
L13AM_C.htm,LBDLDL,LBDLDL - LDL-cholesterol (mg/dL)
L13AM_C.htm,LBDLDLSI,LBDLDLSI - LDL-cholesterol (mmol/L)
L13_C.htm,SEQN,SEQN - Respondent sequence number
L13_C.htm,LBXTC,LBXTC - Total Cholesterol (mg/dL)
L13_C.htm,LBXHDD,LBXHDD - Direct HDL-Cholesterol (mg/dL)
L13_C.htm,LBDTCSI,LBDTCSI - Total Cholesterol (mmol/L)
L13_C.htm,LBDHDDSI,LBDHDDSI - Direct HDL-Cholesterol (mmol/L)
L16_C.htm,SEQN,SEQN - Respondent sequence number
L16_C.htm,URXUCR,"URXUCR - Creatinine, urine (mg/dL)"
L16_C.htm,URXUCRSI,"URXUCRSI - Creatinine, urine (umol/L)"
L16_C.htm,URXUMA,"URXUMA - Albumin, urine (ug/mL)"
L16_C.htm,URXUMASI,"URXUMASI - Albumin, urine (mg/L) SI"
L40_C.htm,SEQN,SEQN - Respondent sequence number
L40_C.htm,LBXSAL,LBXSAL - Albumin (g/dL)
L40_C.htm,LBDSALSI,LBDSALSI - Albumin (g/L)
L40_C.htm,LBXSATSI,LBXSATSI - Alanine aminotransferase ALT (U/L)
L40_C.htm,LBXSASSI,LBXSASSI - Aspartate aminotransferase AST (U/L)
L40_C.htm,LBXSAPSI,LBXSAPSI - Alkaline phosphotase (U/L)
L40_C.htm,LBXSBU,LBXSBU - Blood urea nitrogen (mg/dL)
L40_C.htm,LBDSBUSI,LBDSBUSI - Blood urea nitrogen (mmol/L)
L40_C.htm,LBXSCA,LBXSCA - Total calcium (mg/dL)
L40_C.htm,LBDSCASI,LBDSCASI - Total calcium (mmol/L)
L40_C.htm,LBXSCH,LBXSCH - Cholesterol (mg/dL)
L40_C.htm,LBDSCHSI,LBDSCHSI - Cholesterol (mmol/L)
L40_C.htm,LBXSC3SI,LBXSC3SI - Bicarbonate (mmol/L)
L40_C.htm,LBXSGTSI,LBXSGTSI - Gamma glutamyl transferase (U/L)
L40_C.htm,LBXSGL,"LBXSGL - Glucose, serum (mg/dL)"
L40_C.htm,LBDSGLSI,"LBDSGLSI - Glucose, serum (mmol/L)"
L40_C.htm,LBXSIR,"LBXSIR - Iron, refigerated (ug/dL)"
L40_C.htm,LBDSIRSI,"LBDSIRSI - Iron, refigerated (umol/L)"
L40_C.htm,LBXSLDSI,LBXSLDSI - Lactate dehydrogenase LDH (U/L)
L40_C.htm,LBXSPH,LBXSPH - Phosphorus (mg/dL)
L40_C.htm,LBDSPHSI,LBDSPHSI - Phosphorus (mmol/L)
L40_C.htm,LBXSTB,LBXSTB - Total bilirubin (mg/dL)
L40_C.htm,LBDSTBSI,"LBDSTBSI - Bilirubin, total (umol/L)"
L40_C.htm,LBXSTP,LBXSTP - Total protein (g/dL)
L40_C.htm,LBDSTPSI,LBDSTPSI - Total protein (g/L)
L40_C.htm,LBXSTR,LBXSTR - Triglycerides (mg/dL)
L40_C.htm,LBDSTRSI,LBDSTRSI - Triglycerides (mmol/L)
L40_C.htm,LBXSUA,LBXSUA - Uric acid (mg/dL)
L40_C.htm,LBDSUASI,LBDSUASI - Uric acid (umol/L)
L40_C.htm,LBXSCR,LBXSCR - Creatinine (mg/dL)
L40_C.htm,LBDSCRSI,LBDSCRSI - Creatinine (umol/L)
L40_C.htm,LBXSNASI,LBXSNASI - Sodium (mmol/L)
L40_C.htm,LBXSKSI,LBXSKSI - Potassium (mmol/L)
L40_C.htm,LBXSCLSI,LBXSCLSI - Chloride (mmol/L)
L40_C.htm,LBXSOSSI,LBXSOSSI - Osmolality (mmol/Kg)
L40_C.htm,LBXSGB,LBXSGB - Globulin (g/dL)
L40_C.htm,LBDSGBSI,LBDSGBSI - Globulin (g/L)
LEXAB_C.htm,SEQN,SEQN - Respondent sequence number
LEXAB_C.htm,LEDSCCT2,LEDSCCT2 - ABPI Section Comment
LEXAB_C.htm,LEAARM,LEAARM - Arm tested
LEXAB_C.htm,LEAARMC,LEAARMC - Arm comment
LEXAB_C.htm,LEDARMCF,LEDARMCF - Brachial cuff size used
LEXAB_C.htm,LEQ020,"LEQ020 - Large adult used, poor thigh cuff fit"
LEXAB_C.htm,LEAANKL,LEAANKL - Ankle(s) tested
LEXAB_C.htm,LEAANKLC,LEAANKLC - Ankle comment
LEXAB_C.htm,LEDANKCF,LEDANKCF - Ankle cuff size used
LEXAB_C.htm,LEXBRP1,LEXBRP1 - Brachial SBP 1 (mm Hg)
LEXAB_C.htm,LEXBRP2,LEXBRP2 - Brachial SBP 2 (mm Hg)
LEXAB_C.htm,LEXBRPM,LEXBRPM - Mean Brachial SBP (mm Hg)
LEXAB_C.htm,LEXLPTS1,LEXLPTS1 - Left Posterior Tibial SBP 1 (mm Hg)
LEXAB_C.htm,LEXLPTS2,LEXLPTS2 - Left Posterior Tibial SBP 2 (mm Hg)
LEXAB_C.htm,LEXLPTSM,LEXLPTSM - Left Mean Posterior Tibial SBP (mm Hg)
LEXAB_C.htm,LEXLABPI,LEXLABPI - Left ABPI
LEXAB_C.htm,LEXRPTS1,LEXRPTS1 - Right Posterior Tibial SBP 1 (mm Hg)
LEXAB_C.htm,LEXRPTS2,LEXRPTS2 - Right Posterior Tibial SBP 2 (mm Hg)
LEXAB_C.htm,LEXRPTSM,LEXRPTSM - Right Mean Posterior Tibial SBP (mm Hg)
LEXAB_C.htm,LEXRABPI,LEXRABPI - Right ABPI
LEXAB_C.htm,LEALPTPD,LEALPTPD - Left PT pulse detected?
LEXAB_C.htm,LEARPTPD,LEARPTPD - Right PT pulse detected?
LEXAB_C.htm,LEALAPNC,LEALAPNC - Left ankle SBP > 255 mm Hg?
LEXAB_C.htm,LEARAPNC,LEARAPNC - Right ankle SBP > 255 mm Hg?
LEXPN_C.htm,SEQN,SEQN - Respondent sequence number
LEXPN_C.htm,LEDSCCT1,LEDSCCT1 - PN Section Comment
LEXPN_C.htm,LEALAMP,LEALAMP - Left amputation
LEXPN_C.htm,LEALBUN,LEALBUN - Left bunions
LEXPN_C.htm,LEALLES,LEALLES - Left lesion
LEXPN_C.htm,LEALLESS,LEALLESS - Left lesion site
LEXPN_C.htm,LEARAMP,LEARAMP - Right amputation
LEXPN_C.htm,LEARBUN,LEARBUN - Right bunions
LEXPN_C.htm,LEARLES,LEARLES - Right lesion
LEXPN_C.htm,LEARLESS,LEARLESS - Right lesion site
LEXPN_C.htm,LEALPN,LEALPN - Left Foot - Number of insensate areas
LEXPN_C.htm,LEARPN,LEARPN - Right Foot - Number of insensate areas
LEXPN_C.htm,LEXLMH11,"LEXLMH11 - Left metatarsal head 1, test 1"
LEXPN_C.htm,LEALM1C1,"LEALM1C1 - Left metatarsal 1 comment, test 1"
LEXPN_C.htm,LEXLHAL1,"LEXLHAL1 - Left halux, test 1"
LEXPN_C.htm,LEALHAC1,"LEALHAC1 - Left halux comments, test 1"
LEXPN_C.htm,LEXLMH51,"LEXLMH51 - Left metatarsal head 5, test 1"
LEXPN_C.htm,LEALM5C1,"LEALM5C1 - Left metatarsal 5 comment, test 1"
LEXPN_C.htm,LEXLMH12,"LEXLMH12 - Left metatarsal head 1, test 2"
LEXPN_C.htm,LEALM1C2,"LEALM1C2 - Left metatarsal 1 comment, test 2"
LEXPN_C.htm,LEXLHAL2,"LEXLHAL2 - Left halux, test 2"
LEXPN_C.htm,LEALHAC2,"LEALHAC2 - Left halux comments, test 2"
LEXPN_C.htm,LEXLMH52,"LEXLMH52 - Left metatarsal head 5, test 2"
LEXPN_C.htm,LEALM5C2,"LEALM5C2 - Left metatarsal 5 comment, test 2"
LEXPN_C.htm,LEXLMH13,"LEXLMH13 - Left metatarsal head 1, test 3"
LEXPN_C.htm,LEALM1C3,"LEALM1C3 - Left metatarsal 1 comment, test 3"
LEXPN_C.htm,LEXLHAL3,"LEXLHAL3 - Left halux, test 3"
LEXPN_C.htm,LEALHAC3,"LEALHAC3 - Left halux comments, test 3"
LEXPN_C.htm,LEXLMH53,"LEXLMH53 - Left metatarsal head 5, test 3"
LEXPN_C.htm,LEALM5C3,"LEALM5C3 - Left metatarsal 5 comment, test 3"
LEXPN_C.htm,LEXRMH11,"LEXRMH11 - Right metatarsal head 1, test 1"
LEXPN_C.htm,LEARM1C1,"LEARM1C1 - Right metatarsal head 1 comment, test 1"
LEXPN_C.htm,LEXRHAL1,"LEXRHAL1 - Right halux, test 1"
LEXPN_C.htm,LEARHAC1,"LEARHAC1 - Right halux comment, test 1"
LEXPN_C.htm,LEXRMH51,"LEXRMH51 - Right metatarsal head 5, test 1"
LEXPN_C.htm,LEARM5C1,"LEARM5C1 - Right metatarsal head 5 comment, test 1"
LEXPN_C.htm,LEXRMH12,"LEXRMH12 - Right metatarsal head 1, test 2"
LEXPN_C.htm,LEARM1C2,"LEARM1C2 - Right metatarsal head 1 comment, test 2"
LEXPN_C.htm,LEXRHAL2,"LEXRHAL2 - Right halux, test 2"
LEXPN_C.htm,LEARHAC2,"LEARHAC2 - Right halux comment, test 2"
LEXPN_C.htm,LEXRMH52,"LEXRMH52 - Right metatarsal head 5, test 2"
LEXPN_C.htm,LEARM5C2,"LEARM5C2 - Right metatarsal head 5 comment, test 2"
LEXPN_C.htm,LEXRMH13,"LEXRMH13 - Right metatarsal head 1, test 3"
LEXPN_C.htm,LEXRHAL3,"LEXRHAL3 - Right halux, test 3"
LEXPN_C.htm,LEXRMH53,"LEXRMH53 - Right metatarsal head 5, test 3"
LEXPN_C.htm,LEARM5C3,"LEARM5C3 - Right metatarsal head 5 comment, test 3"
OHXADD_C.htm,SEQN,SEQN - Respondent sequence number
OHXADD_C.htm,OHAEXSTS,OHAEXSTS - Overall Oral Health Exam Status
OHXADD_C.htm,OHDDEST,"OHDDEST - Status code for Tooth ""Wear"""
OHXADD_C.htm,OHDFCST,OHDFCST - Status code for Contacts
OHXADD_C.htm,OHXMAXIN,OHXMAXIN - Maximal incisal opening (mm)
OHXADD_C.htm,OHXFCRZ1,OHXFCRZ1 - Posterior Right FOC Zone 1
OHXADD_C.htm,OHXFCRZ2,OHXFCRZ2 - Posterior Right FOC Zone 2
OHXADD_C.htm,OHXFCRZ3,OHXFCRZ3 - Posterior Right FOC Zone 3
OHXADD_C.htm,OHXFCRZ4,OHXFCRZ4 - Posterior Right FOC Zone 4
OHXADD_C.htm,OHXFCRZ5,OHXFCRZ5 - Posterior Right FOC Zone 5
OHXADD_C.htm,OHXFCRZ6,OHXFCRZ6 - Posterior Right FOC Zone 6
OHXADD_C.htm,OHXFCRZ7,OHXFCRZ7 - Posterior Right FOC Zone 7
OHXADD_C.htm,OHXFCRZ8,OHXFCRZ8 - Posterior Right FOC Zone 8
OHXADD_C.htm,OHXFCLZ1,OHXFCLZ1 - Posterior Left  FOC Zone 1
OHXADD_C.htm,OHXFCLZ2,OHXFCLZ2 - Posterior Left  FOC Zone 2
OHXADD_C.htm,OHXFCLZ3,OHXFCLZ3 - Posterior Left  FOC Zone 3
OHXADD_C.htm,OHXFCLZ4,OHXFCLZ4 - Posterior Left  FOC Zone 4
OHXADD_C.htm,OHXFCLZ5,OHXFCLZ5 - Posterior Left  FOC Zone 5
OHXADD_C.htm,OHXFCLZ6,OHXFCLZ6 - Posterior Left  FOC Zone 6
OHXADD_C.htm,OHXFCLZ7,OHXFCLZ7 - Posterior Left  FOC Zone 7
OHXADD_C.htm,OHXFCLZ8,OHXFCLZ8 - Posterior Left  FOC Zone 8
OHXADD_C.htm,OHXFCANT,OHXFCANT - Anterior FOC zone
OHXADD_C.htm,OHX08ESL,OHX08ESL - Lingual surface code for erosion
OHXADD_C.htm,OHX08ESF,OHX08ESF - Facial surface code for erosion
OHXADD_C.htm,OHX08ESI,OHX08ESI - Incisal surface code for erosion
OHXADD_C.htm,OHX07ESL,OHX07ESL - Lingual surface code for erosion
OHXADD_C.htm,OHX07ESF,OHX07ESF - Facial surface code for erosion
OHXADD_C.htm,OHX07ESI,OHX07ESI - Incisial surface code for erosion
OHXADD_C.htm,OHX06ESL,OHX06ESL - Lingual surface code for erosion
OHXADD_C.htm,OHX06ESF,OHX06ESF - Facial surface code for erosion
OHXADD_C.htm,OHX06ESI,OHX06ESI - Incisial surface code for erosion
OHXADD_C.htm,OHX03ESO,OHX03ESO - Occlusal surface code for erosion
OHXADD_C.htm,OHX09ESL,OHX09ESL - Lingual surface code for erosion
OHXADD_C.htm,OHX09ESF,OHX09ESF - Facial surface code for erosion
OHXADD_C.htm,OHX09ESI,OHX09ESI - Incisial surface code for erosion
OHXADD_C.htm,OHX10ESL,OHX10ESL - Lingual surface code for erosion
OHXADD_C.htm,OHX10ESF,OHX10ESF - Facial surface code for erosion
OHXADD_C.htm,OHX10ESI,OHX10ESI - Incisial surface code for erosion
OHXADD_C.htm,OHX11ESL,OHX11ESL - Lingual surface code for erosion
OHXADD_C.htm,OHX11ESF,OHX11ESF - Facial surface code for erosion
OHXADD_C.htm,OHX11ESI,OHX11ESI - Incisial surface code for erosion
OHXADD_C.htm,OHX14ESO,OHX14ESO - Occlusal surface code for erosion
OHXADD_C.htm,OHX25ESL,OHX25ESL - Lingual surface code for erosion
OHXADD_C.htm,OHX25ESF,OHX25ESF - Facial surface code for erosion
OHXADD_C.htm,OHX25ESI,OHX25ESI - Incisial surface code for erosion
OHXADD_C.htm,OHX26ESL,OHX26ESL - Lingual surface code for erosion
OHXADD_C.htm,OHX26ESF,OHX26ESF - Facial surface code for erosion
OHXADD_C.htm,OHX26ESI,OHX26ESI - Incisial surface code for erosion
OHXADD_C.htm,OHX27ESL,OHX27ESL - Lingual surface code for erosion
OHXADD_C.htm,OHX27ESF,OHX27ESF - Facial surface code for erosion
OHXADD_C.htm,OHX27ESI,OHX27ESI - Incisial surface code for erosion
OHXADD_C.htm,OHX30ESO,OHX30ESO - Occlusal surface code for erosion
OHXADD_C.htm,OHX24ESL,OHX24ESL - Lingual surface code for erosion
OHXADD_C.htm,OHX24ESF,OHX24ESF - Facial surface code for erosion
OHXADD_C.htm,OHX24ESI,OHX24ESI - Incisial surface code for erosion
OHXADD_C.htm,OHX23ESL,OHX23ESL - Lingual surface code for erosion
OHXADD_C.htm,OHX23ESF,OHX23ESF - Facial surface code for erosion
OHXADD_C.htm,OHX23ESI,OHX23ESI - Incisial surface code for erosion
OHXADD_C.htm,OHX22ESL,OHX22ESL - Lingual surface code for erosion
OHXADD_C.htm,OHX22ESF,OHX22ESF - Facial surface code for erosion
OHXADD_C.htm,OHX22ESI,OHX22ESI - Incisial surface code for erosion
OHXADD_C.htm,OHX19ESO,OHX19ESO - Occlusal surface code for erosion
OHXDEN_C (1).htm,SEQN,SEQN - Respondent sequence number
OHXDEN_C (1).htm,OHAEXSTS,OHAEXSTS - Overall Oral Health Exam Status
OHXDEN_C (1).htm,OHASCST3,OHASCST3 - Dentition Status Code
OHXDEN_C (1).htm,OHX08TC,OHX08TC - Tooth Count:  #8
OHXDEN_C (1).htm,OHX07TC,OHX07TC - Tooth Count:  #7
OHXDEN_C (1).htm,OHX06TC,OHX06TC - Tooth Count:  #6
OHXDEN_C (1).htm,OHX05TC,OHX05TC - Tooth Count:  #5
OHXDEN_C (1).htm,OHX04TC,OHX04TC - Tooth Count:  #4
OHXDEN_C (1).htm,OHX03TC,OHX03TC - Tooth Count:  #3
OHXDEN_C (1).htm,OHX02TC,OHX02TC - Tooth Count:  #2
OHXDEN_C (1).htm,OHX01TC,OHX01TC - Tooth Count:  #1
OHXDEN_C (1).htm,OHX09TC,OHX09TC - Tooth Count:  #9
OHXDEN_C (1).htm,OHX10TC,OHX10TC - Tooth Count:  #10
OHXDEN_C (1).htm,OHX11TC,OHX11TC - Tooth Count:  #11
OHXDEN_C (1).htm,OHX12TC,OHX12TC - Tooth Count:  #12
OHXDEN_C (1).htm,OHX13TC,OHX13TC - Tooth Count:  #13
OHXDEN_C (1).htm,OHX14TC,OHX14TC - Tooth Count:  #14
OHXDEN_C (1).htm,OHX15TC,OHX15TC - Tooth Count:  #15
OHXDEN_C (1).htm,OHX16TC,OHX16TC - Tooth Count:  #16
OHXDEN_C (1).htm,OHX24TC,OHX24TC - Tooth Count:  #24
OHXDEN_C (1).htm,OHX23TC,OHX23TC - Tooth Count:  #23
OHXDEN_C (1).htm,OHX22TC,OHX22TC - Tooth Count:  #22
OHXDEN_C (1).htm,OHX21TC,OHX21TC - Tooth Count:  #21
OHXDEN_C (1).htm,OHX20TC,OHX20TC - Tooth Count:  #20
OHXDEN_C (1).htm,OHX19TC,OHX19TC - Tooth Count:  #19
OHXDEN_C (1).htm,OHX18TC,OHX18TC - Tooth Count:  #18
OHXDEN_C (1).htm,OHX17TC,OHX17TC - Tooth Count:  #17
OHXDEN_C (1).htm,OHX25TC,OHX25TC - Tooth Count:  #25
OHXDEN_C (1).htm,OHX26TC,OHX26TC - Tooth Count:  #26
OHXDEN_C (1).htm,OHX27TC,OHX27TC - Tooth Count:  #27
OHXDEN_C (1).htm,OHX28TC,OHX28TC - Tooth Count:  #28
OHXDEN_C (1).htm,OHX29TC,OHX29TC - Tooth Count:  #29
OHXDEN_C (1).htm,OHX30TC,OHX30TC - Tooth Count:  #30
OHXDEN_C (1).htm,OHX31TC,OHX31TC - Tooth Count:  #31
OHXDEN_C (1).htm,OHX32TC,OHX32TC - Tooth Count:  #32
OHXDEN_C (1).htm,OHXIMP,OHXIMP - Dental Implant: yes / no?
OHXDEN_C (1).htm,OHXEDEN,OHXEDEN - Edentulous-yes
OHXDEN_C (1).htm,OHX08CTC,OHX08CTC - Coronal Caries:  Tooth count  #8
OHXDEN_C (1).htm,OHX08CSC,OHX08CSC - Coronal Caries:  Surface condition #8
OHXDEN_C (1).htm,OHX07CTC,OHX07CTC - Coronal Caries:  Tooth count #7
OHXDEN_C (1).htm,OHX07CSC,OHX07CSC - Coronal Caries:  Surface condition #7
OHXDEN_C (1).htm,OHX06CTC,OHX06CTC - Coronal Caries:  Tooth count #6
OHXDEN_C (1).htm,OHX06CSC,OHX06CSC - Coronal Caries:  Surface condition #6
OHXDEN_C (1).htm,OHX05CTC,OHX05CTC - Coronal Caries:  Tooth count #5
OHXDEN_C (1).htm,OHX05CSC,OHX05CSC - Coronal Caries:  Surface condition #5
OHXDEN_C (1).htm,OHX04CTC,OHX04CTC - Coronal Caries:  Tooth count #4
OHXDEN_C (1).htm,OHX04CSC,OHX04CSC - Coronal Caries:  Surface condition #4
OHXDEN_C (1).htm,OHX03CTC,OHX03CTC - Coronal Caries:  Tooth count #3
OHXDEN_C (1).htm,OHX03CSC,OHX03CSC - Coronal Caries:  Surface condition #3
OHXDEN_C (1).htm,OHX02CTC,OHX02CTC - Coronal Caries:  Tooth count #2
OHXDEN_C (1).htm,OHX02CSC,OHX02CSC - Coronal Caries:  Surface condition #2
OHXDEN_C (1).htm,OHX09CTC,OHX09CTC - Coronal Caries:  Tooth count #9
OHXDEN_C (1).htm,OHX09CSC,OHX09CSC - Coronal Caries:  Surface condition #9
OHXDEN_C (1).htm,OHX10CTC,OHX10CTC - Coronal Caries:  Tooth count #10
OHXDEN_C (1).htm,OHX10CSC,OHX10CSC - Coronal Caries:  Surface condition #10
OHXDEN_C (1).htm,OHX11CTC,OHX11CTC - Coronal Caries: Tooth Count #11
OHXDEN_C (1).htm,OHX11CSC,OHX11CSC - Coronal Caries:  Surface condition #11
OHXDEN_C (1).htm,OHX12CTC,OHX12CTC - Coronal Caries:  Tooth count #12
OHXDEN_C (1).htm,OHX12CSC,OHX12CSC - Coronal Caries:  Surface condition #12
OHXDEN_C (1).htm,OHX13CTC,OHX13CTC - Coronal Caries:  Tooth count #13
OHXDEN_C (1).htm,OHX13CSC,OHX13CSC - Coronal Caries:  Surface condition #13
OHXDEN_C (1).htm,OHX14CTC,OHX14CTC - Coronal Caries:  Tooth count #14
OHXDEN_C (1).htm,OHX14CSC,OHX14CSC - Coronal Caries:  Surface condition #14
OHXDEN_C (1).htm,OHX15CTC,OHX15CTC - Coronal Caries:  Tooth count #15
OHXDEN_C (1).htm,OHX15CSC,OHX15CSC - Coronal Caries:  Surface condition #15
OHXDEN_C (1).htm,OHX24CTC,OHX24CTC - Coronal Caries:  Tooth count #24
OHXDEN_C (1).htm,OHX24CSC,OHX24CSC - Coronal Caries:  Surface condition #24
OHXDEN_C (1).htm,OHX23CTC,OHX23CTC - Coronal Caries:  Tooth count #23
OHXDEN_C (1).htm,OHX23CSC,OHX23CSC - Coronal Caries:  Surface condition #23
OHXDEN_C (1).htm,OHX22CTC,OHX22CTC - Coronal Caries:  Tooth count #22
OHXDEN_C (1).htm,OHX22CSC,OHX22CSC - Coronal Caries:  Surface condition #22
OHXDEN_C (1).htm,OHX21CTC,OHX21CTC - Coronal Caries:  Tooth count #21
OHXDEN_C (1).htm,OHX21CSC,OHX21CSC - Coronal Caries:  Surface condition #21
OHXDEN_C (1).htm,OHX20CTC,OHX20CTC - Coronal Caries:  Tooth count #20
OHXDEN_C (1).htm,OHX20CSC,OHX20CSC - Coronal Caries:  Surface condition #20
OHXDEN_C (1).htm,OHX19CTC,OHX19CTC - Coronal Caries:  Tooth count #19
OHXDEN_C (1).htm,OHX19CSC,OHX19CSC - Coronal Caries:  Surface condition #19
OHXDEN_C (1).htm,OHX18CTC,OHX18CTC - Coronal Caries:  Tooth count #18
OHXDEN_C (1).htm,OHX18CSC,OHX18CSC - Coronal Caries: Surface condition #18
OHXDEN_C (1).htm,OHX25CTC,OHX25CTC - Coronal Caries:  Tooth count #25
OHXDEN_C (1).htm,OHX25CSC,OHX25CSC - Coronal Caries:  Surface condition #25
OHXDEN_C (1).htm,OHX26CTC,OHX26CTC - Coronal Caries:  Tooth count #26
OHXDEN_C (1).htm,OHX26CSC,OHX26CSC - Coronal Caries:  Surface condition #26
OHXDEN_C (1).htm,OHX27CTC,OHX27CTC - Coronal Caries:  Tooth count #27
OHXDEN_C (1).htm,OHX27CSC,OHX27CSC - Coronal Caries:  Surface condition #27
OHXDEN_C (1).htm,OHX28CTC,OHX28CTC - Coronal Caries:  Tooth count #28
OHXDEN_C (1).htm,OHX28CSC,OHX28CSC - Coronal Caries:  Surface condition #28
OHXDEN_C (1).htm,OHX29CTC,OHX29CTC - Coronal Caries:  Tooth count #29
OHXDEN_C (1).htm,OHX29CSC,OHX29CSC - Coronal Caries:  Surface condition #29
OHXDEN_C (1).htm,OHX30CTC,OHX30CTC - Coronal Caries:  Tooth count #30
OHXDEN_C (1).htm,OHX30CSC,OHX30CSC - Coronal Caries:  Surface condition #30
OHXDEN_C (1).htm,OHX31CTC,OHX31CTC - Coronal Caries:  Tooth count #31
OHXDEN_C (1).htm,OHX31CSC,OHX31CSC - Coronal Caries:  Surface condition #31
OHXDEN_C (1).htm,OHXRCAR,OHXRCAR - Root Caries:  yes / no
OHXDEN_C (1).htm,OHXRRES,OHXRRES - Root restorations: yes / no
OHXDEN_C (1).htm,OHX07SE,OHX07SE - Dental Sealants:  #7
OHXDEN_C (1).htm,OHX05SE,OHX05SE - Dental Sealants:  #5
OHXDEN_C (1).htm,OHX04SE,OHX04SE - Dental Sealants:  #4
OHXDEN_C (1).htm,OHX03SE,OHX03SE - Dental Sealants:  #3
